date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
1981-01-06,32.25,32.37,32.25,32.37,201600,0.11281867041324,0.113238460814777,0.11281867041324,0.113238460814777,45158445,0.0,1.0
1981-01-07,30.88,31.0,30.88,31.0,248600,0.108026063329018,0.108445853730556,0.108026063329018,0.108445853730556,55686455,0.0,1.0
1981-01-08,30.25,30.37,30.25,30.37,177800,0.105822163720946,0.106241954122483,0.105822163720946,0.106241954122483,39827239,0.0,1.0
1981-01-09,31.88,32.0,31.88,31.88,96000,0.111524316675165,0.111944107076703,0.111524316675165,0.111524316675165,21504021,0.0,1.0
1981-01-12,31.62,31.88,31.62,31.88,105800,0.110614770805167,0.111524316675165,0.110614770805167,0.111524316675165,23699223,0.0,1.0
1981-01-13,30.5,30.63,30.5,30.63,102900,0.106696727057483,0.107151499992482,0.106696727057483,0.107151499992482,23049623,0.0,1.0
1981-01-14,30.63,30.75,30.63,30.63,63800,0.107151499992482,0.107571290394019,0.107151499992482,0.107151499992482,14291214,0.0,1.0
1981-01-15,31.25,31.5,31.25,31.25,62800,0.109320417067093,0.11019498040363,0.109320417067093,0.109320417067093,14067214,0.0,1.0
1981-01-16,31.0,31.12,31.0,31.12,59800,0.108445853730556,0.108865644132094,0.108445853730556,0.108865644132094,13395213,0.0,1.0
1981-01-19,32.87,33.0,32.87,32.87,185600,0.114987587487851,0.11544236042285,0.114987587487851,0.114987587487851,41574441,0.0,1.0
1981-01-20,31.88,32.0,31.88,32.0,134300,0.111524316675165,0.111944107076703,0.111524316675165,0.111944107076703,30083230,0.0,1.0
1981-01-21,32.5,32.75,32.5,32.5,71000,0.113693233749777,0.114567797086313,0.113693233749777,0.113693233749777,15904015,0.0,1.0
1981-01-22,32.87,33.13,32.87,32.87,158700,0.114987587487851,0.115897133357849,0.114987587487851,0.114987587487851,35548835,0.0,1.0
1981-01-23,32.75,33.0,32.75,32.87,50100,0.114567797086313,0.11544236042285,0.114567797086313,0.114987587487851,11222411,0.0,1.0
1981-01-26,32.25,32.37,32.25,32.37,110000,0.11281867041324,0.113238460814777,0.11281867041324,0.113238460814777,24640024,0.0,1.0
1981-01-27,32.0,32.25,32.0,32.25,105800,0.111944107076703,0.11281867041324,0.111944107076703,0.11281867041324,23699223,0.0,1.0
1981-01-28,31.0,31.12,31.0,31.12,125700,0.108445853730556,0.108865644132094,0.108445853730556,0.108865644132094,28156828,0.0,1.0
1981-01-29,29.87,30.0,29.87,30.0,196000,0.10449282744941,0.104947600384409,0.10449282744941,0.104947600384409,43904043,0.0,1.0
1981-01-30,28.25,28.5,28.25,28.5,206200,0.0988256570286519,0.0997002203651886,0.0988256570286519,0.0997002203651886,46188846,0.0,1.0
1981-02-02,26.63,26.75,26.63,26.75,106100,0.0931584866078938,0.0935782770094314,0.0931584866078938,0.0935782770094314,23766423,0.0,1.0
1981-02-03,27.62,27.75,27.62,27.62,85500,0.0966217574205793,0.0970765303555784,0.0966217574205793,0.0966217574205793,19152019,0.0,1.0
1981-02-04,28.62,28.75,28.62,28.62,124400,0.100120010766726,0.100574783701725,0.100120010766726,0.100120010766726,27865627,0.0,1.0
1981-02-05,28.62,28.87,28.62,28.62,35400,0.100120010766726,0.100994574103263,0.100120010766726,0.100120010766726,7929607,0.0,1.0
1981-02-06,28.75,28.87,28.75,28.75,61900,0.100574783701725,0.100994574103263,0.100574783701725,0.100574783701725,13865613,0.0,1.0
1981-02-09,27.25,27.5,27.25,27.5,74800,0.0953274036825049,0.0962019670190417,0.0953274036825049,0.0962019670190417,16755216,0.0,1.0
1981-02-10,27.25,27.38,27.25,27.25,81900,0.0953274036825049,0.095782176617504,0.0953274036825049,0.0953274036825049,18345618,0.0,1.0
1981-02-11,26.37,26.5,26.37,26.5,61800,0.0922489407378956,0.0927037136728947,0.0922489407378956,0.0927037136728947,13843213,0.0,1.0
1981-02-12,26.13,26.25,26.13,26.25,65000,0.0914093599348203,0.091829150336358,0.0914093599348203,0.091829150336358,14560014,0.0,1.0
1981-02-13,25.5,25.75,25.5,25.75,49800,0.0892054603267477,0.0900800236632845,0.0892054603267477,0.0900800236632845,11155211,0.0,1.0
1981-02-17,26.13,26.25,26.13,26.13,54800,0.0914093599348203,0.091829150336358,0.0914093599348203,0.0914093599348203,12275212,0.0,1.0
1981-02-18,27.25,27.5,27.25,27.25,85900,0.0953274036825049,0.0962019670190417,0.0953274036825049,0.0953274036825049,19241619,0.0,1.0
1981-02-19,25.63,25.75,25.63,25.75,99600,0.0896602332617468,0.0900800236632845,0.0896602332617468,0.0900800236632845,22310422,0.0,1.0
1981-02-20,24.25,24.38,24.25,24.38,108800,0.084832643644064,0.0852874165790631,0.084832643644064,0.0852874165790631,24371224,0.0,1.0
1981-02-23,24.62,24.75,24.62,24.62,63000,0.0861269973821384,0.0865817703171375,0.0861269973821384,0.0861269973821384,14112014,0.0,1.0
1981-02-24,23.75,24.0,23.75,24.0,75800,0.0830835169709905,0.0839580803075273,0.0830835169709905,0.0839580803075273,16979216,0.0,1.0
1981-02-25,25.25,25.37,25.25,25.25,87000,0.088330896990211,0.0887506873917486,0.088330896990211,0.088330896990211,19488019,0.0,1.0
1981-02-26,25.63,25.75,25.63,25.63,48400,0.0896602332617468,0.0900800236632845,0.0896602332617468,0.0896602332617468,10841610,0.0,1.0
1981-02-27,26.5,26.75,26.5,26.5,65900,0.0927037136728947,0.0935782770094314,0.0927037136728947,0.0927037136728947,14761614,0.0,1.0
1981-03-02,26.63,26.75,26.63,26.63,52500,0.0931584866078938,0.0935782770094314,0.0931584866078938,0.0931584866078938,11760011,0.0,1.0
1981-03-03,26.25,26.37,26.25,26.37,72200,0.091829150336358,0.0922489407378956,0.091829150336358,0.0922489407378956,16172816,0.0,1.0
1981-03-04,26.0,26.13,26.0,26.13,61200,0.0909545869998212,0.0914093599348203,0.0909545869998212,0.0914093599348203,13708813,0.0,1.0
1981-03-05,25.87,26.0,25.87,26.0,24000,0.0904998140648221,0.0909545869998212,0.0904998140648221,0.0909545869998212,5376005,0.0,1.0
1981-03-06,25.63,25.87,25.63,25.87,51800,0.0896602332617468,0.0904998140648221,0.0896602332617468,0.0904998140648221,11603211,0.0,1.0
1981-03-09,23.63,23.75,23.63,23.75,68400,0.0826637265694529,0.0830835169709905,0.0826637265694529,0.0830835169709905,15321615,0.0,1.0
1981-03-10,22.5,22.63,22.5,22.63,126700,0.0787107002883068,0.0791654732233059,0.0787107002883068,0.0791654732233059,28380828,0.0,1.0
1981-03-11,21.62,21.87,21.62,21.87,133300,0.0756322373436975,0.0765068006802342,0.0756322373436975,0.0765068006802342,29859229,0.0,1.0
1981-03-12,22.5,22.63,22.5,22.5,264500,0.0787107002883068,0.0791654732233059,0.0787107002883068,0.0787107002883068,59248059,0.0,1.0
1981-03-13,22.25,22.37,22.25,22.37,1032600,0.0778361369517701,0.0782559273533077,0.0778361369517701,0.0782559273533077,231302631,0.0,1.0
1981-03-16,23.13,23.37,23.13,23.13,166200,0.0809145998963794,0.0817541806994547,0.0809145998963794,0.0809145998963794,37228837,0.0,1.0
1981-03-17,24.25,24.5,24.25,24.25,195300,0.084832643644064,0.0857072069806008,0.084832643644064,0.084832643644064,43747243,0.0,1.0
1981-03-18,25.75,26.0,25.75,25.75,164900,0.0900800236632845,0.0909545869998212,0.0900800236632845,0.0900800236632845,36937636,0.0,1.0
1981-03-19,25.5,25.63,25.5,25.63,168800,0.0892054603267477,0.0896602332617468,0.0892054603267477,0.0896602332617468,37811237,0.0,1.0
1981-03-20,25.75,26.0,25.75,25.75,65200,0.0900800236632845,0.0909545869998212,0.0900800236632845,0.0900800236632845,14604814,0.0,1.0
1981-03-23,26.75,27.0,26.75,26.75,98300,0.0935782770094314,0.0944528403459682,0.0935782770094314,0.0935782770094314,22019222,0.0,1.0
1981-03-24,26.63,26.75,26.63,26.75,125700,0.0931584866078938,0.0935782770094314,0.0931584866078938,0.0935782770094314,28156828,0.0,1.0
1981-03-25,26.13,26.37,26.13,26.37,31500,0.0914093599348203,0.0922489407378956,0.0914093599348203,0.0922489407378956,7056007,0.0,1.0
1981-03-26,25.63,25.75,25.63,25.75,54800,0.0896602332617468,0.0900800236632845,0.0896602332617468,0.0900800236632845,12275212,0.0,1.0
1981-03-27,24.75,24.88,24.75,24.88,54700,0.0865817703171375,0.0870365432521366,0.0865817703171375,0.0870365432521366,12252812,0.0,1.0
1981-03-30,24.75,25.0,24.75,24.75,44200,0.0865817703171375,0.0874563336536742,0.0865817703171375,0.0865817703171375,9900809,0.0,1.0
1981-03-31,24.5,24.75,24.5,24.75,71400,0.0857072069806008,0.0865817703171375,0.0857072069806008,0.0865817703171375,15993615,0.0,1.0
1981-04-01,24.25,24.38,24.25,24.38,152100,0.084832643644064,0.0852874165790631,0.084832643644064,0.0852874165790631,34070434,0.0,1.0
1981-04-02,26.37,26.5,26.37,26.37,140200,0.0922489407378956,0.0927037136728947,0.0922489407378956,0.0922489407378956,31404831,0.0,1.0
1981-04-03,26.5,26.63,26.5,26.5,73600,0.0927037136728947,0.0931584866078938,0.0927037136728947,0.0927037136728947,16486416,0.0,1.0
1981-04-06,26.0,26.13,26.0,26.13,101800,0.0909545869998212,0.0914093599348203,0.0909545869998212,0.0914093599348203,22803222,0.0,1.0
1981-04-07,25.75,25.87,25.75,25.87,47700,0.0900800236632845,0.0904998140648221,0.0900800236632845,0.0904998140648221,10684810,0.0,1.0
1981-04-08,27.0,27.25,27.0,27.0,98000,0.0944528403459682,0.0953274036825049,0.0944528403459682,0.0944528403459682,21952021,0.0,1.0
1981-04-09,27.5,27.62,27.5,27.5,55800,0.0962019670190417,0.0966217574205793,0.0962019670190417,0.0962019670190417,12499212,0.0,1.0
1981-04-10,27.88,28.0,27.88,27.88,149400,0.0975313032905775,0.0979510936921151,0.0975313032905775,0.0975313032905775,33465633,0.0,1.0
1981-04-13,27.88,28.0,27.88,27.88,71700,0.0975313032905775,0.0979510936921151,0.0975313032905775,0.0975313032905775,16060816,0.0,1.0
1981-04-14,27.88,28.0,27.88,27.88,29700,0.0975313032905775,0.0979510936921151,0.0975313032905775,0.0975313032905775,6652806,0.0,1.0
1981-04-15,26.5,26.63,26.5,26.63,152000,0.0927037136728947,0.0931584866078938,0.0927037136728947,0.0931584866078938,34048034,0.0,1.0
1981-04-16,25.0,25.12,25.0,25.12,106600,0.0874563336536742,0.0878761240552119,0.0874563336536742,0.0878761240552119,23878423,0.0,1.0
1981-04-20,25.75,25.87,25.75,25.75,157800,0.0900800236632845,0.0904998140648221,0.0900800236632845,0.0900800236632845,35347235,0.0,1.0
1981-04-21,27.5,27.62,27.5,27.5,127400,0.0962019670190417,0.0966217574205793,0.0962019670190417,0.0962019670190417,28537628,0.0,1.0
1981-04-22,28.5,28.62,28.5,28.5,84800,0.0997002203651886,0.100120010766726,0.0997002203651886,0.0997002203651886,18995218,0.0,1.0
1981-04-23,29.25,29.37,29.25,29.25,259000,0.102323910374799,0.102743700776337,0.102323910374799,0.102323910374799,58016058,0.0,1.0
1981-04-24,29.0,29.25,29.0,29.25,156500,0.101449347038262,0.102323910374799,0.101449347038262,0.102323910374799,35056035,0.0,1.0
1981-04-27,28.75,28.87,28.75,28.87,172000,0.100574783701725,0.100994574103263,0.100574783701725,0.100994574103263,38528038,0.0,1.0
1981-04-28,28.25,28.38,28.25,28.38,143700,0.0988256570286519,0.099280429963651,0.0988256570286519,0.099280429963651,32188832,0.0,1.0
1981-04-29,27.88,28.0,27.88,28.0,60900,0.0975313032905775,0.0979510936921151,0.0975313032905775,0.0979510936921151,13641613,0.0,1.0
1981-04-30,28.38,28.62,28.38,28.38,56300,0.099280429963651,0.100120010766726,0.099280429963651,0.099280429963651,12611212,0.0,1.0
1981-05-01,28.38,28.62,28.38,28.38,73900,0.099280429963651,0.100120010766726,0.099280429963651,0.099280429963651,16553616,0.0,1.0
1981-05-04,28.25,28.38,28.25,28.38,64500,0.0988256570286519,0.099280429963651,0.0988256570286519,0.099280429963651,14448014,0.0,1.0
1981-05-05,28.12,28.25,28.12,28.25,78300,0.0983708840936528,0.0988256570286519,0.0983708840936528,0.0988256570286519,17539217,0.0,1.0
1981-05-06,27.38,27.5,27.38,27.5,84600,0.095782176617504,0.0962019670190417,0.095782176617504,0.0962019670190417,18950418,0.0,1.0
1981-05-07,27.75,27.88,27.75,27.75,41800,0.0970765303555784,0.0975313032905775,0.0970765303555784,0.0970765303555784,9363209,0.0,1.0
1981-05-08,28.0,28.12,28.0,28.0,35300,0.0979510936921151,0.0983708840936528,0.0979510936921151,0.0979510936921151,7907207,0.0,1.0
1981-05-11,27.38,27.5,27.38,27.5,53300,0.095782176617504,0.0962019670190417,0.095782176617504,0.0962019670190417,11939211,0.0,1.0
1981-05-12,27.38,27.75,27.38,27.38,19000,0.095782176617504,0.0970765303555784,0.095782176617504,0.095782176617504,4256004,0.0,1.0
1981-05-13,27.25,27.62,27.25,27.38,21900,0.0953274036825049,0.0966217574205793,0.0953274036825049,0.095782176617504,4905604,0.0,1.0
1981-05-14,26.87,27.13,26.87,27.13,22000,0.0939980674109691,0.0949076132809673,0.0939980674109691,0.0949076132809673,4928004,0.0,1.0
1981-05-15,27.5,27.88,27.5,27.5,21900,0.0962019670190417,0.0975313032905775,0.0962019670190417,0.0962019670190417,4905604,0.0,1.0
1981-05-18,28.0,28.25,28.0,28.0,18600,0.0979510936921151,0.0988256570286519,0.0979510936921151,0.0979510936921151,4166404,0.0,1.0
1981-05-19,27.5,27.62,27.5,27.62,113500,0.0962019670190417,0.0966217574205793,0.0962019670190417,0.0966217574205793,25424025,0.0,1.0
1981-05-20,28.38,28.62,28.38,28.38,59300,0.099280429963651,0.100120010766726,0.099280429963651,0.099280429963651,13283213,0.0,1.0
1981-05-21,30.0,30.13,30.0,30.0,143800,0.104947600384409,0.105402373319408,0.104947600384409,0.104947600384409,32211232,0.0,1.0
1981-05-22,31.38,31.62,31.38,31.38,140300,0.109775190002092,0.110614770805167,0.109775190002092,0.109775190002092,31427231,0.0,1.0
1981-05-26,31.25,31.38,31.25,31.38,381000,0.109320417067093,0.109775190002092,0.109320417067093,0.109775190002092,85344085,0.0,1.0
1981-05-27,33.0,33.13,33.0,33.0,667400,0.11544236042285,0.115897133357849,0.11544236042285,0.11544236042285,149497749,0.0,1.0
1981-05-28,33.0,33.13,33.0,33.0,330300,0.11544236042285,0.115897133357849,0.11544236042285,0.11544236042285,73987273,0.0,1.0
1981-05-29,33.13,33.25,33.13,33.13,265100,0.115897133357849,0.116316923759387,0.115897133357849,0.115897133357849,59382459,0.0,1.0
1981-06-01,33.13,33.25,33.13,33.13,228800,0.115897133357849,0.116316923759387,0.115897133357849,0.115897133357849,51251251,0.0,1.0
1981-06-02,31.5,31.62,31.5,31.62,180500,0.11019498040363,0.110614770805167,0.11019498040363,0.110614770805167,40432040,0.0,1.0
1981-06-03,31.5,31.75,31.5,31.5,176100,0.11019498040363,0.111069543740166,0.11019498040363,0.11019498040363,39446439,0.0,1.0
1981-06-04,32.12,32.25,32.12,32.12,250300,0.112363897478241,0.11281867041324,0.112363897478241,0.112363897478241,56067256,0.0,1.0
1981-06-05,31.62,31.75,31.62,31.75,257500,0.110614770805167,0.111069543740166,0.110614770805167,0.111069543740166,57680057,0.0,1.0
1981-06-08,30.5,30.63,30.5,30.63,417400,0.106696727057483,0.107151499992482,0.106696727057483,0.107151499992482,93497693,0.0,1.0
1981-06-09,31.12,31.25,31.12,31.12,533900,0.108865644132094,0.109320417067093,0.108865644132094,0.108865644132094,119593719,0.0,1.0
1981-06-10,31.5,31.88,31.5,31.5,112600,0.11019498040363,0.111524316675165,0.11019498040363,0.11019498040363,25222425,0.0,1.0
1981-06-11,32.87,33.0,32.87,32.87,174000,0.114987587487851,0.11544236042285,0.114987587487851,0.114987587487851,38976038,0.0,1.0
1981-06-12,32.5,32.63,32.5,32.63,115200,0.113693233749777,0.114148006684776,0.113693233749777,0.114148006684776,25804825,0.0,1.0
1981-06-15,32.37,32.5,32.37,32.5,641800,0.113238460814777,0.113693233749777,0.113238460814777,0.113693233749777,143763343,0.0,1.0
1981-06-16,31.75,31.88,31.75,31.88,166300,0.111069543740166,0.111524316675165,0.111069543740166,0.111524316675165,37251237,0.0,1.0
1981-06-17,31.25,31.38,31.25,31.38,123100,0.109320417067093,0.109775190002092,0.109320417067093,0.109775190002092,27574427,0.0,1.0
1981-06-18,31.12,31.38,31.12,31.25,102900,0.108865644132094,0.109775190002092,0.108865644132094,0.109320417067093,23049623,0.0,1.0
1981-06-19,30.25,30.37,30.25,30.37,122800,0.105822163720946,0.106241954122483,0.105822163720946,0.106241954122483,27507227,0.0,1.0
1981-06-22,29.13,29.25,29.13,29.25,48400,0.101904119973261,0.102323910374799,0.101904119973261,0.102323910374799,10841610,0.0,1.0
1981-06-23,29.63,29.87,29.63,29.63,67100,0.103653246646335,0.10449282744941,0.103653246646335,0.103653246646335,15030415,0.0,1.0
1981-06-24,28.87,29.13,28.87,29.13,102800,0.100994574103263,0.101904119973261,0.100994574103263,0.101904119973261,23027223,0.0,1.0
1981-06-25,29.5,29.63,29.5,29.5,108300,0.103198473711336,0.103653246646335,0.103198473711336,0.103198473711336,24259224,0.0,1.0
1981-06-26,29.13,29.37,29.13,29.37,106200,0.101904119973261,0.102743700776337,0.101904119973261,0.102743700776337,23788823,0.0,1.0
1981-06-29,28.12,28.38,28.12,28.38,47300,0.0983708840936528,0.099280429963651,0.0983708840936528,0.099280429963651,10595210,0.0,1.0
1981-06-30,26.0,26.13,26.0,26.13,160300,0.0909545869998212,0.0914093599348203,0.0909545869998212,0.0914093599348203,35907235,0.0,1.0
1981-07-01,25.75,25.87,25.75,25.87,761000,0.0900800236632845,0.0904998140648221,0.0900800236632845,0.0904998140648221,170464170,0.0,1.0
1981-07-02,25.75,25.87,25.75,25.75,135200,0.0900800236632845,0.0904998140648221,0.0900800236632845,0.0900800236632845,30284830,0.0,1.0
1981-07-06,24.88,25.12,24.88,25.12,73800,0.0870365432521366,0.0878761240552119,0.0870365432521366,0.0878761240552119,16531216,0.0,1.0
1981-07-07,25.12,25.37,25.12,25.12,70700,0.0878761240552119,0.0887506873917486,0.0878761240552119,0.0878761240552119,15836815,0.0,1.0
1981-07-08,26.13,26.25,26.13,26.13,74200,0.0914093599348203,0.091829150336358,0.0914093599348203,0.0914093599348203,16620816,0.0,1.0
1981-07-09,24.12,24.25,24.12,24.25,146800,0.0843778707090649,0.084832643644064,0.0843778707090649,0.084832643644064,32883232,0.0,1.0
1981-07-10,22.25,22.37,22.25,22.37,246300,0.0778361369517701,0.0782559273533077,0.0778361369517701,0.0782559273533077,55171255,0.0,1.0
1981-07-13,22.75,22.87,22.75,22.75,204200,0.0795852636248436,0.0800050540263812,0.0795852636248436,0.0795852636248436,45740845,0.0,1.0
1981-07-14,23.75,24.0,23.75,23.75,88300,0.0830835169709905,0.0839580803075273,0.0830835169709905,0.0830835169709905,19779219,0.0,1.0
1981-07-15,24.38,24.5,24.38,24.38,48900,0.0852874165790631,0.0857072069806008,0.0852874165790631,0.0852874165790631,10953610,0.0,1.0
1981-07-16,25.0,25.25,25.0,25.0,68000,0.0874563336536742,0.088330896990211,0.0874563336536742,0.0874563336536742,15232015,0.0,1.0
1981-07-17,25.87,26.0,25.87,25.87,88500,0.0904998140648221,0.0909545869998212,0.0904998140648221,0.0904998140648221,19824019,0.0,1.0
1981-07-20,24.12,24.25,24.12,24.25,105600,0.0843778707090649,0.084832643644064,0.0843778707090649,0.084832643644064,23654423,0.0,1.0
1981-07-21,24.0,24.12,24.0,24.12,142600,0.0839580803075273,0.0843778707090649,0.0839580803075273,0.0843778707090649,31942431,0.0,1.0
1981-07-22,22.63,22.87,22.63,22.87,101200,0.0791654732233059,0.0800050540263812,0.0791654732233059,0.0800050540263812,22668822,0.0,1.0
1981-07-23,23.25,23.37,23.25,23.25,153800,0.081334390297917,0.0817541806994547,0.081334390297917,0.081334390297917,34451234,0.0,1.0
1981-07-24,24.0,24.12,24.0,24.0,128800,0.0839580803075273,0.0843778707090649,0.0839580803075273,0.0839580803075273,28851228,0.0,1.0
1981-07-27,25.0,25.12,25.0,25.0,77400,0.0874563336536742,0.0878761240552119,0.0874563336536742,0.0874563336536742,17337617,0.0,1.0
1981-07-28,24.12,24.25,24.12,24.25,102000,0.0843778707090649,0.084832643644064,0.0843778707090649,0.084832643644064,22848022,0.0,1.0
1981-07-29,23.75,23.88,23.75,23.88,69200,0.0830835169709905,0.0835382899059896,0.0830835169709905,0.0835382899059896,15500815,0.0,1.0
1981-07-30,24.62,24.88,24.62,24.62,44200,0.0861269973821384,0.0870365432521366,0.0861269973821384,0.0861269973821384,9900809,0.0,1.0
1981-07-31,25.0,25.12,25.0,25.0,48900,0.0874563336536742,0.0878761240552119,0.0874563336536742,0.0874563336536742,10953610,0.0,1.0
1981-08-03,24.75,25.0,24.75,25.0,55500,0.0865817703171375,0.0874563336536742,0.0865817703171375,0.0874563336536742,12432012,0.0,1.0
1981-08-04,25.12,25.25,25.12,25.12,141400,0.0878761240552119,0.088330896990211,0.0878761240552119,0.0878761240552119,31673631,0.0,1.0
1981-08-05,25.87,26.0,25.87,25.87,78100,0.0904998140648221,0.0909545869998212,0.0904998140648221,0.0904998140648221,17494417,0.0,1.0
1981-08-06,25.25,25.37,25.25,25.37,47000,0.088330896990211,0.0887506873917486,0.088330896990211,0.0887506873917486,10528010,0.0,1.0
1981-08-07,25.25,25.37,25.25,25.25,41100,0.088330896990211,0.0887506873917486,0.088330896990211,0.088330896990211,9206409,0.0,1.0
1981-08-11,24.5,24.75,24.5,24.75,319000,0.0857072069806008,0.0865817703171375,0.0857072069806008,0.0865817703171375,71456071,0.0,1.0
1981-08-12,24.0,24.12,24.0,24.12,117300,0.0839580803075273,0.0843778707090649,0.0839580803075273,0.0843778707090649,26275226,0.0,1.0
1981-08-13,23.25,23.37,23.25,23.37,122700,0.081334390297917,0.0817541806994547,0.081334390297917,0.0817541806994547,27484827,0.0,1.0
1981-08-14,22.87,23.13,22.87,23.13,108000,0.0800050540263812,0.0809145998963794,0.0800050540263812,0.0809145998963794,24192024,0.0,1.0
1981-08-17,22.13,22.37,22.13,22.37,84400,0.0774163465502324,0.0782559273533077,0.0774163465502324,0.0782559273533077,18905618,0.0,1.0
1981-08-18,21.62,21.87,21.62,21.87,75900,0.0756322373436975,0.0765068006802342,0.0756322373436975,0.0765068006802342,17001617,0.0,1.0
1981-08-19,21.38,21.62,21.38,21.62,92300,0.0747926565406222,0.0756322373436975,0.0747926565406222,0.0756322373436975,20675220,0.0,1.0
1981-08-20,21.62,21.75,21.62,21.62,76400,0.0756322373436975,0.0760870102786966,0.0756322373436975,0.0756322373436975,17113617,0.0,1.0
1981-08-21,20.13,20.38,20.13,20.38,187100,0.0704198398579385,0.0712944031944752,0.0704198398579385,0.0712944031944752,41910441,0.0,1.0
1981-08-24,18.87,19.0,18.87,19.0,103000,0.0660120406417933,0.0664668135767924,0.0660120406417933,0.0664668135767924,23072023,0.0,1.0
1981-08-25,19.37,19.5,19.37,19.37,181700,0.0677611673148668,0.0682159402498659,0.0677611673148668,0.0677611673148668,40700840,0.0,1.0
1981-08-26,19.0,19.13,19.0,19.13,150000,0.0664668135767924,0.0669215865117915,0.0664668135767924,0.0669215865117915,33600033,0.0,1.0
1981-08-27,19.13,19.25,19.13,19.13,115700,0.0669215865117915,0.0673413769133292,0.0669215865117915,0.0669215865117915,25916825,0.0,1.0
1981-08-28,20.13,20.25,20.13,20.13,169800,0.0704198398579385,0.0708396302594761,0.0704198398579385,0.0704198398579385,38035238,0.0,1.0
1981-08-31,20.13,20.25,20.13,20.13,182800,0.0704198398579385,0.0708396302594761,0.0704198398579385,0.0704198398579385,40947240,0.0,1.0
1981-09-01,21.38,21.5,21.38,21.38,165300,0.0747926565406222,0.0752124469421599,0.0747926565406222,0.0747926565406222,37027237,0.0,1.0
1981-09-02,21.75,21.87,21.75,21.75,86500,0.0760870102786966,0.0765068006802342,0.0760870102786966,0.0760870102786966,19376019,0.0,1.0
1981-09-03,20.62,20.88,20.62,20.88,167300,0.0721339839975505,0.0730435298675487,0.0721339839975505,0.0730435298675487,37475237,0.0,1.0
1981-09-04,20.38,20.5,20.38,20.5,68100,0.0712944031944752,0.0717141935960129,0.0712944031944752,0.0717141935960129,15254415,0.0,1.0
1981-09-08,19.75,19.87,19.75,19.87,113600,0.0690905035864026,0.0695102939879403,0.0690905035864026,0.0695102939879403,25446425,0.0,1.0
1981-09-09,19.75,19.87,19.75,19.75,136300,0.0690905035864026,0.0695102939879403,0.0690905035864026,0.0690905035864026,30531230,0.0,1.0
1981-09-10,19.87,20.0,19.87,19.87,155400,0.0695102939879403,0.0699650669229394,0.0695102939879403,0.0695102939879403,34809634,0.0,1.0
1981-09-11,19.63,19.75,19.63,19.75,78300,0.068670713184865,0.0690905035864026,0.068670713184865,0.0690905035864026,17539217,0.0,1.0
1981-09-14,19.0,19.13,19.0,19.13,123600,0.0664668135767924,0.0669215865117915,0.0664668135767924,0.0669215865117915,27686427,0.0,1.0
1981-09-15,18.5,18.63,18.5,18.63,87100,0.0647176869037189,0.065172459838718,0.0647176869037189,0.065172459838718,19510419,0.0,1.0
1981-09-16,18.12,18.25,18.12,18.25,86400,0.0633883506321831,0.0638431235671822,0.0633883506321831,0.0638431235671822,19353619,0.0,1.0
